id,distractor,tv,reading,music,talking_phone,messaging,socnet,comp_video,other_comp,games,tv_socnet,tv_messaging,tv_comp_video,tv_other_comp,socnet_tv,socnet_messaging,socnet_comp_video,socnet_other_comp,messaging_tv,messaging_socnet,messaging_comp_video,messaging_other_comp,comp_video_tv,comp_video_socnet,comp_video_messaging,comp_video_other_comp,other_comp_tv,other_comp_socnet,other_comp_messaging,other_comp_comp_video,yob,gender,first_language,faculty,academic_performance,parents_qualification,navigation_tool,life1,life2,life3,recall_1,recall_2
662,stellies_confessions,Not at all,1-2 hours,1-2 hours,Less than 30 minutes,1-2 hours,30 minute to 1 hour,1-2 hours,1-2 hours,Less than 30 minutes,Never,Never,Never,Never,Sometimes,Sometimes,Never,Sometimes,Never,Sometimes,Often,Sometimes,Never,Often,Often,Sometimes,Never,Sometimes,Often,Never,1995,Female,Other European language,Arts and Social Sciences,70-75%,University - Bachelors,Touch pad,23,25,15,Stellies Confessions,Coffee
663,stellies_confessions,Not at all,Not at all,1-2 hours,Less than 30 minutes,30 minute to 1 hour,Not at all,3 hours or more,Less than 30 minutes,Not at all,Never,Never,Often,Sometimes,Sometimes,Sometimes,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,1997,Male,Afrikaans,Engineering,70-75%,University - Masters or PhD,Touch pad,16,11,8,Stellies Confessions,Drinks
664,stellies_confessions,2-3 hours,Less than 30 minutes,Less than 30 minutes,Less than 30 minutes,3 hours or more,2-3 hours,1-2 hours,30 minute to 1 hour,Not at all,Very often,Very often,Sometimes,Sometimes,Very often,Very often,Sometimes,Sometimes,Very often,Very often,Very often,Sometimes,Sometimes,Very often,Very often,Sometimes,Very often,Very often,Very often,Very often,1996,Female,English,Economic and Management Sciences,70-75%,Matric,Mouse,14,23,25,Stellies Crushes,Drinks
666,stellies_confessions,Not at all,1-2 hours,2-3 hours,Not at all,2-3 hours,Not at all,1-2 hours,30 minute to 1 hour,Not at all,Never,Very often,Never,Never,Never,Very often,Very often,Very often,Never,Never,Often,Often,Never,Never,Often,Often,Never,Never,Often,Often,1998,Female,isiXhosa,Arts and Social Sciences,75-80%,University - Bachelors,Mouse,6,26,14,Things Maties Say,Coffee
667,stellies_confessions,Less than 30 minutes,Less than 30 minutes,1-2 hours,Less than 30 minutes,Less than 30 minutes,Less than 30 minutes,1-2 hours,30 minute to 1 hour,Less than 30 minutes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,1997,Male,Afrikaans,Economic and Management Sciences,55-60%,University - Bachelors,Mouse,7,24,41,Stellies Rage,Coffee
668,stellies_confessions,Not at all,Less than 30 minutes,2-3 hours,Less than 30 minutes,Less than 30 minutes,Not at all,Less than 30 minutes,Less than 30 minutes,Not at all,Sometimes,Very often,Never,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Often,1997,Female,Other African language,Medicine and Health Sciences,70-75%,University - Masters or PhD,Touch pad,6,8,8,Things Maties Say,Lunch
669,stellies_confessions,Not at all,2-3 hours,1-2 hours,Not at all,30 minute to 1 hour,2-3 hours,1-2 hours,1-2 hours,Not at all,Never,Never,Never,Never,Never,Often,Often,Sometimes,Never,Sometimes,Often,Sometimes,Never,Often,Sometimes,Sometimes,Never,Sometimes,Often,Sometimes,1989,Female,Other European language,Arts and Social Sciences,60-65%,Matric,Touch pad,21,41,14,Stellies Confessions,Drinks
670,stellies_confessions,Less than 30 minutes,Less than 30 minutes,3 hours or more,30 minute to 1 hour,2-3 hours,1-2 hours,30 minute to 1 hour,Less than 30 minutes,Not at all,Often,Often,Never,Sometimes,Very often,Often,Often,Sometimes,Sometimes,Sometimes,Often,Sometimes,Never,Often,Often,Sometimes,Never,Sometimes,Often,Sometimes,1998,Male,English,Economic and Management Sciences,55-60%,University - Bachelors,Other,3,4,4,Stellies Confessions,Coffee
671,stellies_confessions,Less than 30 minutes,Less than 30 minutes,30 minute to 1 hour,Less than 30 minutes,30 minute to 1 hour,30 minute to 1 hour,30 minute to 1 hour,Less than 30 minutes,Not at all,Often,Often,Never,Never,Very often,Very often,Sometimes,Never,Often,Often,Sometimes,Never,Sometimes,Often,Often,Sometimes,Never,Often,Often,Often,1996,Male,Other European language,Economic and Management Sciences,60-65%,University - Honours,Touch pad,3,4,4,Stellies Rage,Coffee
672,stellies_confessions,2-3 hours,3 hours or more,3 hours or more,Less than 30 minutes,Less than 30 minutes,1-2 hours,Less than 30 minutes,1-2 hours,Not at all,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,1953,Male,English,Engineering,80-85%,University - Bachelors,Mouse,19,19,4,Things Maties Say,Coffee
673,stellies_confessions,Not at all,Less than 30 minutes,1-2 hours,Not at all,30 minute to 1 hour,30 minute to 1 hour,1-2 hours,1-2 hours,Not at all,Often,Often,Never,Never,Never,Often,Often,Never,Never,Often,Often,Often,Never,Often,Often,Never,Never,Sometimes,Sometimes,Never,1997,Male,English,Science,65-70%,University - Honours,Touch pad,19,17,28,Stellies Crushes,Coffee
674,stellies_confessions,Less than 30 minutes,Not at all,Less than 30 minutes,Less than 30 minutes,1-2 hours,1-2 hours,Less than 30 minutes,Less than 30 minutes,Not at all,Sometimes,Often,Never,Sometimes,Often,Often,Sometimes,Often,Often,Often,Often,Sometimes,Never,Often,Sometimes,Sometimes,Never,Sometimes,Often,Sometimes,1995,Female,Afrikaans,Medicine and Health Sciences,65-70%,University - Bachelors,Touch pad,6,14,32,Stellies Rage,Drinks
675,stellies_confessions,Not at all,Not at all,30 minute to 1 hour,1-2 hours,3 hours or more,30 minute to 1 hour,1-2 hours,Less than 30 minutes,Not at all,Sometimes,Often,Very often,Sometimes,Sometimes,Often,Very often,Sometimes,Sometimes,Sometimes,Often,Sometimes,Never,Sometimes,Often,Sometimes,Never,Sometimes,Often,Sometimes,1995,Male,Afrikaans,Engineering,55-60%,University - Honours,Mouse,19,33,38,Stellies Confessions,Coffee
676,stellies_confessions,3 hours or more,Not at all,1-2 hours,Less than 30 minutes,3 hours or more,2-3 hours,3 hours or more,Less than 30 minutes,1-2 hours,Sometimes,Sometimes,Never,Sometimes,Often,Often,Sometimes,Often,Sometimes,Often,Often,Sometimes,Never,Never,Sometimes,Never,Sometimes,Often,Often,Never,1996,Female,English,Economic and Management Sciences,50-55%,University - Honours,Touch pad,6,19,37,Things Maties Say,Lunch
677,stellies_confessions,Not at all,30 minute to 1 hour,30 minute to 1 hour,30 minute to 1 hour,30 minute to 1 hour,Less than 30 minutes,2-3 hours,Less than 30 minutes,Not at all,Sometimes,Sometimes,Never,Never,Sometimes,Sometimes,Often,Never,Sometimes,Sometimes,Often,Never,Never,Never,Sometimes,Sometimes,Never,Sometimes,Sometimes,Often,1998,Female,English,Arts and Social Sciences,65-70%,University - Bachelors,Mouse,33,43,26,Stellies Crushes,Dinner
678,stellies_confessions,Less than 30 minutes,Less than 30 minutes,30 minute to 1 hour,Less than 30 minutes,Less than 30 minutes,30 minute to 1 hour,1-2 hours,30 minute to 1 hour,1-2 hours,Sometimes,Sometimes,Never,Never,Often,Sometimes,Often,Sometimes,Often,Sometimes,Often,Sometimes,Never,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes,1996,Male,English,Engineering,50-55%,University - Honours,Touch pad,33,8,43,Stellies Rage,Dinner
679,stellies_confessions,Not at all,Less than 30 minutes,Not at all,Less than 30 minutes,3 hours or more,3 hours or more,30 minute to 1 hour,Less than 30 minutes,Not at all,Very often,Very often,Sometimes,Sometimes,Never,Very often,Never,Sometimes,Sometimes,Often,Never,Sometimes,Never,Sometimes,Sometimes,Never,Never,Often,Often,Never,1996,Female,Afrikaans,Law,65-70%,University - Honours,Touch pad,28,8,8,Things Maties Say,Coffee
680,stellies_confessions,Not at all,30 minute to 1 hour,1-2 hours,Less than 30 minutes,Less than 30 minutes,1-2 hours,Less than 30 minutes,1-2 hours,Not at all,Often,Very often,Never,Never,Never,Often,Often,Sometimes,Never,Often,Sometimes,Often,Never,Sometimes,Often,Never,Never,Sometimes,Often,Sometimes,1997,Female,English,Arts and Social Sciences,75-80%,University - Honours,Touch pad,28,37,38,Stellies Rage,Dinner
681,stellies_confessions,Less than 30 minutes,30 minute to 1 hour,30 minute to 1 hour,Not at all,Less than 30 minutes,1-2 hours,1-2 hours,Less than 30 minutes,Not at all,Often,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,Never,Sometimes,Sometimes,Sometimes,Never,Never,Sometimes,Sometimes,Never,Sometimes,Never,Sometimes,Never,1997,Female,Afrikaans,Medicine and Health Sciences,75-80%,University - Bachelors,Touch pad,23,19,24,Stellies Confessions,Coffee
682,stellies_confessions,Not at all,30 minute to 1 hour,Less than 30 minutes,Less than 30 minutes,2-3 hours,1-2 hours,1-2 hours,30 minute to 1 hour,Not at all,Often,Often,Never,Sometimes,Sometimes,Often,Often,Sometimes,Sometimes,Often,Often,Sometimes,Never,Often,Often,Sometimes,Never,Sometimes,Sometimes,Sometimes,1997,Female,Afrikaans,Law,65-70%,University - Bachelors,Touch pad,28,11,29,Stellies Rage,Drinks
683,stellies_confessions,Not at all,30 minute to 1 hour,3 hours or more,Less than 30 minutes,2-3 hours,1-2 hours,1-2 hours,Less than 30 minutes,Not at all,Very often,Very often,Sometimes,Sometimes,Never,Very often,Often,Never,Sometimes,Very often,Very often,Sometimes,Never,Sometimes,Very often,Never,Never,Very often,Very often,Often,1997,Male,Afrikaans,Engineering,75-80%,University - Masters or PhD,Mouse,16,32,8,Stellies Rage,Coffee
684,stellies_confessions,Less than 30 minutes,30 minute to 1 hour,2-3 hours,1-2 hours,1-2 hours,1-2 hours,1-2 hours,1-2 hours,30 minute to 1 hour,Often,Very often,Often,Often,Often,Very often,Often,Often,Often,Very often,Often,Often,Often,Very often,Often,Often,Often,Very often,Often,Often,1998,Male,English,Economic and Management Sciences,65-70%,University - Bachelors,Touch pad,34,41,17,Stellies Confessions,Coffee
685,stellies_confessions,Not at all,2-3 hours,1-2 hours,Less than 30 minutes,30 minute to 1 hour,Less than 30 minutes,1-2 hours,2-3 hours,1-2 hours,Sometimes,Often,Often,Very often,Sometimes,Often,Very often,Very often,Sometimes,Sometimes,Very often,Very often,Sometimes,Sometimes,Often,Very often,Sometimes,Sometimes,Often,Very often,1994,Male,Afrikaans,Science,55-60%,University - Honours,Mouse,28,31,47,Stellies Confessions,Coffee
686,stellies_confessions,1-2 hours,1-2 hours,3 hours or more,Less than 30 minutes,30 minute to 1 hour,3 hours or more,1-2 hours,3 hours or more,3 hours or more,Very often,Never,Very often,Very often,Very often,Never,Very often,Very often,Never,Never,Never,Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,1996,Female,English,Science,55-60%,Matric,Mouse,28,26,31,Stellies Rage,Lunch
687,stellies_confessions,Less than 30 minutes,Not at all,2-3 hours,Less than 30 minutes,2-3 hours,2-3 hours,1-2 hours,1-2 hours,1-2 hours,Often,Often,Often,Sometimes,Never,Often,Often,Sometimes,Sometimes,Often,Often,Often,Never,Sometimes,Often,Sometimes,Never,Often,Often,Often,1994,Male,Afrikaans,Economic and Management Sciences,65-70%,Primary School,Mouse,7,8,19,Things Maties Say,Drinks
688,stellies_confessions,Not at all,30 minute to 1 hour,1-2 hours,Less than 30 minutes,3 hours or more,3 hours or more,3 hours or more,2-3 hours,Not at all,Sometimes,Sometimes,Sometimes,Sometimes,Never,Often,Often,Sometimes,Sometimes,Often,Often,Sometimes,Never,Sometimes,Often,Sometimes,Never,Sometimes,Sometimes,Sometimes,1995,Female,Other African language,Engineering,60-65%,University - Bachelors,Touch pad,6,19,32,Stellies Confessions,Coffee
689,stellies_confessions,Less than 30 minutes,30 minute to 1 hour,1-2 hours,30 minute to 1 hour,3 hours or more,3 hours or more,2-3 hours,2-3 hours,Not at all,Often,Often,Never,Sometimes,Very often,Very often,Sometimes,Sometimes,Very often,Very often,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,1998,Male,Afrikaans,Science,50-55%,Primary School,Mouse,11,13,11,Stellies Rage,Drinks
690,stellies_confessions,Not at all,1-2 hours,1-2 hours,30 minute to 1 hour,3 hours or more,30 minute to 1 hour,1-2 hours,30 minute to 1 hour,Not at all,Sometimes,Often,Never,Often,Often,Often,Often,Sometimes,Often,Never,Often,Sometimes,Never,Sometimes,Often,Sometimes,Never,Often,Often,Sometimes,1994,Female,Afrikaans,Engineering,60-65%,University - Bachelors,Mouse,15,24,26,Stellies Confessions,Coffee
691,stellies_confessions,Less than 30 minutes,2-3 hours,3 hours or more,30 minute to 1 hour,Less than 30 minutes,Less than 30 minutes,1-2 hours,Less than 30 minutes,2-3 hours,Very often,Very often,Never,Sometimes,Very often,Very often,Never,Sometimes,Very often,Very often,Never,Sometimes,Never,Very often,Very often,Never,Never,Sometimes,Sometimes,Never,1997,Male,English,Economic and Management Sciences,50-55%,Primary School,Mouse,6,31,65,Stellies Confessions,Lunch
692,stellies_confessions,Less than 30 minutes,30 minute to 1 hour,3 hours or more,Less than 30 minutes,3 hours or more,2-3 hours,3 hours or more,1-2 hours,Not at all,Often,Often,Never,Never,Very often,Often,Often,Never,Sometimes,Often,Sometimes,Never,Never,Sometimes,Sometimes,Never,Never,Often,Often,Never,1996,Female,Other African language,Medicine and Health Sciences,55-60%,University - Bachelors,Touch pad,4,24,11,Stellies Rage,Coffee
693,stellies_confessions,Less than 30 minutes,30 minute to 1 hour,2-3 hours,Less than 30 minutes,3 hours or more,30 minute to 1 hour,1-2 hours,Less than 30 minutes,Not at all,Sometimes,Often,Never,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Never,Sometimes,Never,Sometimes,Often,Sometimes,Sometimes,Often,Often,Very often,1998,Male,English,Medicine and Health Sciences,75-80%,University - Bachelors,Touch pad,6,19,31,Stellies Confessions,Lunch
694,stellies_confessions,30 minute to 1 hour,1-2 hours,2-3 hours,Less than 30 minutes,3 hours or more,30 minute to 1 hour,1-2 hours,30 minute to 1 hour,Less than 30 minutes,Often,Very often,Often,Often,Sometimes,Often,Sometimes,Often,Often,Often,Sometimes,Often,Never,Often,Often,Sometimes,Never,Often,Often,Very often,1997,Male,Afrikaans,Arts and Social Sciences,55-60%,University - Bachelors,Touch pad,15,34,31,Stellies Confessions,Coffee
695,stellies_confessions,30 minute to 1 hour,1-2 hours,30 minute to 1 hour,30 minute to 1 hour,1-2 hours,1-2 hours,Less than 30 minutes,30 minute to 1 hour,Not at all,Sometimes,Sometimes,Never,Sometimes,Never,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes,Sometimes,Never,1971,Female,Other African language,Economic and Management Sciences,65-70%,University - Bachelors,Touch pad,4,14,8,Stellies Rage,Coffee
696,stellies_confessions,Less than 30 minutes,30 minute to 1 hour,1-2 hours,Less than 30 minutes,30 minute to 1 hour,Less than 30 minutes,1-2 hours,1-2 hours,Not at all,Sometimes,Sometimes,Never,Sometimes,Sometimes,Never,Sometimes,Never,Sometimes,Never,Sometimes,Sometimes,Never,Sometimes,Sometimes,Never,Sometimes,Never,Sometimes,Never,1996,Female,Afrikaans,Engineering,60-65%,University - Masters or PhD,Mouse,6,51,41,Things Maties Say,Dinner
697,stellies_confessions,Not at all,30 minute to 1 hour,30 minute to 1 hour,Not at all,1-2 hours,1-2 hours,1-2 hours,1-2 hours,Not at all,Never,Never,Never,Never,Never,Often,Often,Often,Never,Often,Often,Often,Never,Very often,Often,Often,Never,Often,Often,Often,1997,Female,Afrikaans,Economic and Management Sciences,50-55%,Matric,Touch pad,28,40,41,Stellies Rage,Coffee
698,stellies_confessions,Less than 30 minutes,30 minute to 1 hour,30 minute to 1 hour,Less than 30 minutes,1-2 hours,Less than 30 minutes,30 minute to 1 hour,30 minute to 1 hour,Not at all,Often,Sometimes,Never,Sometimes,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,1996,Male,English,Science,75-80%,Matric,Mouse,22,17,32,Stellies Confessions,Coffee
699,stellies_confessions,Not at all,Less than 30 minutes,Less than 30 minutes,Less than 30 minutes,30 minute to 1 hour,30 minute to 1 hour,30 minute to 1 hour,30 minute to 1 hour,Not at all,Sometimes,Sometimes,Never,Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Sometimes,Often,Never,Never,Sometimes,Sometimes,Sometimes,1998,Male,English,Science,More than 85%,University - Bachelors,Mouse,6,43,19,Things Maties Say,Coffee
700,stellies_confessions,Less than 30 minutes,30 minute to 1 hour,30 minute to 1 hour,30 minute to 1 hour,2-3 hours,2-3 hours,1-2 hours,30 minute to 1 hour,Less than 30 minutes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Very often,Often,Sometimes,Sometimes,Often,Very often,Often,Sometimes,Very often,Often,Sometimes,Often,1998,Male,Afrikaans,AgriSciences,75-80%,University - Masters or PhD,Mouse,49,23,63,Stellies Crushes,Coffee
701,stellies_confessions,Not at all,1-2 hours,1-2 hours,30 minute to 1 hour,3 hours or more,Less than 30 minutes,3 hours or more,30 minute to 1 hour,Not at all,Very often,Very often,Very often,Very often,Never,Very often,Very often,Often,Never,Very often,Very often,Often,Never,Often,Often,Often,Never,Very often,Very often,Very often,1994,Female,English,Arts and Social Sciences,55-60%,Matric,Touch pad,19,11,30,Things Maties Say,Coffee
702,stellies_confessions,Less than 30 minutes,1-2 hours,2-3 hours,Not at all,1-2 hours,3 hours or more,3 hours or more,30 minute to 1 hour,Less than 30 minutes,Very often,Sometimes,Sometimes,Sometimes,Often,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Often,Sometimes,Sometimes,Never,Often,Sometimes,Very often,1997,Male,Other African language,Economic and Management Sciences,55-60%,University - Bachelors,Touch pad,6,30,8,Stellies Confessions,Coffee
703,stellies_confessions,Not at all,1-2 hours,1-2 hours,Not at all,1-2 hours,1-2 hours,30 minute to 1 hour,Not at all,Not at all,Very often,Very often,Never,Never,Sometimes,Often,Sometimes,Never,Sometimes,Sometimes,Sometimes,Never,Never,Often,Often,Never,Never,Sometimes,Often,Never,1996,Female,Afrikaans,AgriSciences,55-60%,University - Masters or PhD,Mouse,50,26,8,Stellies Confessions,Coffee
704,stellies_confessions,Not at all,2-3 hours,30 minute to 1 hour,30 minute to 1 hour,1-2 hours,Not at all,2-3 hours,1-2 hours,30 minute to 1 hour,Often,Often,Never,Often,Often,Often,Often,Often,Often,Often,Often,Often,Never,Often,Often,Often,Often,Never,Often,Often,1993,Male,Afrikaans,Arts and Social Sciences,70-75%,University - Honours,Touch pad,6,37,33,Stellies Crushes,Coffee
